NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3317        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3313        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3312        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3309        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3308        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3305        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3291        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3265        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3258        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3244        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3243        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3238        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10384       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10379       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10378       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10268       Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-8283        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.53-0ubuntu0.14.04.1                     deb     CVE-2016-7440        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6664        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6663        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6662        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5629        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5626        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5624        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5612        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.53-0ubuntu0.14.04.1                     deb     CVE-2016-5584        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-5440        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3615        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3521        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-3492        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3477        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-2047        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0666        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0650        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0649        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0648        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0647        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0646        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0644        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0643        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0642        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0641        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0640        Medium      
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21538       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21537       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21534       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21531       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21530       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21529       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21526       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21525       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21522       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21517       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21515       Low         
mysql-client-5.5         5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3302        Low         
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20985       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20984       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20983       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20982       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20981       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20978       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20977       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20976       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20975       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20974       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20973       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20972       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20971       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20970       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20969       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20968       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20967       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20966       Medium      
mysql-client-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2024-20965       Medium      
